ADDRESS_DETAIL_PID,DATE_CREATED,ADDRESS_LABEL,ADDRESS_SITE_NAME,BUILDING_NAME,FLAT_TYPE,FLAT_NUMBER,LEVEL_TYPE,LEVEL_NUMBER,NUMBER_FIRST,NUMBER_LAST,LOT_NUMBER,STREET_NAME,STREET_TYPE,STREET_SUFFIX,LOCALITY_NAME,STATE,POSTCODE,LEGAL_PARCEL_ID,MB_CODE,ALIAS_PRINCIPAL,PRINCIPAL_PID,PRIMARY_SECONDARY,PRIMARY_PID,GEOCODE_TYPE,LONGITUDE,LATITUDE
GAOT_717319823,10-11-2017,"UNIT 6 17 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,6,,,17,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/285,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321278,PROPERTY CENTROID,105.67070353,-10.42932365
GAOT_717319845,13-11-2012,"27 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,27,,,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,P191764/366,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67049116,-10.43377197
GAOT_717319846,10-11-2017,"LOT 577 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,,,577,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,P029289/577,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67504833,-10.42996336
GAOT_717319859,10-11-2017,"UNIT 3 1 LORONG KAMPONG MELAYU, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,1,,,LORONG KAMPONG MELAYU,,,CHRISTMAS ISLAND,OT,6798,P218152/228,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321323,PROPERTY CENTROID,105.67192166,-10.42846905
GAOT_717319869,12-05-2020,"UNIT 1 23 MURRAY RD, CHRISTMAS ISLAND OT 6798",,,UNIT,1,,,23,,,MURRAY,ROAD,,CHRISTMAS ISLAND,OT,6798,P218346/301,90000123000,PRINCIPAL,,SECONDARY,GAOT_718041109,PROPERTY CENTROID,105.67951473,-10.42553445
GAOT_717319873,12-05-2020,"UNIT 3 23 MURRAY RD, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,23,,,MURRAY,ROAD,,CHRISTMAS ISLAND,OT,6798,P218346/301,90000123000,PRINCIPAL,,SECONDARY,GAOT_718041109,PROPERTY CENTROID,105.67951473,-10.42553445
GAOT_717319923,10-11-2017,"LOT 135 PAI CHIN LU, CHRISTMAS ISLAND OT 6798",,,,,,,,,135,PAI CHIN LU,,,CHRISTMAS ISLAND,OT,6798,P218117/135,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67847439,-10.42160145
GAOT_717319932,12-05-2020,"UNIT 11 34 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,11,,,34,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/295,90000122000,PRINCIPAL,,SECONDARY,GAOT_717321447,PROPERTY CENTROID,105.68173847,-10.42280348
GAOT_717319957,12-05-2020,"UNIT 33 34 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,33,,,34,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/295,90000122000,PRINCIPAL,,SECONDARY,GAOT_717321447,PROPERTY CENTROID,105.68173847,-10.42280348
GAOT_717319966,12-05-2020,"UNIT 5 63 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,5,,,63,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P192425/456,90000112000,PRINCIPAL,,SECONDARY,GAOT_717321463,PROPERTY CENTROID,105.68107532,-10.42248873
GAOT_717319970,12-05-2020,"UNIT 7 63 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,7,,,63,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P192425/456,90000112000,PRINCIPAL,,SECONDARY,GAOT_717321463,PROPERTY CENTROID,105.68107532,-10.42248873
GAOT_717319977,12-05-2020,"LOT 294 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,,,294,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/294,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.68163584,-10.42264406
GAOT_717319978,12-05-2020,"LOT 2 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,,,2,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P047278/2,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68046504,-10.42233495
GAOT_717320025,13-11-2012,"70 ADAMS CL, JERVIS BAY OT 2540",,,,,,,70,,,ADAMS,CLOSE,,JERVIS BAY,OT,2540,,90000030000,PRINCIPAL,,,,LOCALITY,150.69612068,-35.14907948
GAOT_717320087,19-09-2024,"46 BEACON HEIGHTS RD, WEST ISLAND OT 6799",,,,,,,46,,,BEACON HEIGHTS,ROAD,,WEST ISLAND,OT,6799,P218315/146,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82590288,-12.18548968
GAOT_717320097,19-09-2024,"56 BEACON HEIGHTS RD, WEST ISLAND OT 6799",,,,,,,56,,,BEACON HEIGHTS,ROAD,,WEST ISLAND,OT,6799,P218315/156,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82673352,-12.1860003
GAOT_717320100,19-09-2024,"59 BEACON HEIGHTS RD, WEST ISLAND OT 6799",,,,,,,59,,,BEACON HEIGHTS,ROAD,,WEST ISLAND,OT,6799,P218315/159,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82691183,-12.18662969
GAOT_717320110,13-11-2012,"201 BENSON RD, JERVIS BAY OT 2540",,,,,,,201,,,BENSON,ROAD,,JERVIS BAY,OT,2540,,90000010000,PRINCIPAL,,,,STREET LOCALITY,150.70706141,-35.1308552
GAOT_717320115,13-11-2012,"25 BENSON RD, JERVIS BAY OT 2540",,,,,,,25,,,BENSON,ROAD,,JERVIS BAY,OT,2540,,90000010000,PRINCIPAL,,,,STREET LOCALITY,150.70706141,-35.1308552
GAOT_717320116,13-11-2012,"26 BENSON RD, JERVIS BAY OT 2540",,,,,,,26,,,BENSON,ROAD,,JERVIS BAY,OT,2540,,90000010000,PRINCIPAL,,,,STREET LOCALITY,150.70706141,-35.1308552
GAOT_717320122,13-11-2012,"40 BENSON RD, JERVIS BAY OT 2540",,,,,,,40,,,BENSON,ROAD,,JERVIS BAY,OT,2540,,90000010000,PRINCIPAL,,,,STREET LOCALITY,150.70706141,-35.1308552
GAOT_717320263,13-11-2012,"14 HOLLIDAY CR, JERVIS BAY OT 2540",,,,,,,14,,,HOLLIDAY,CRESCENT,,JERVIS BAY,OT,2540,,90000030000,PRINCIPAL,,,,LOCALITY,150.69612068,-35.14907948
GAOT_717320266,13-11-2012,"53 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,53,,,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89681607,-12.11842591
GAOT_717320278,13-11-2012,"65 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,65,,,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89681607,-12.11842591
GAOT_717320284,13-11-2012,"71 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,71,,,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89681607,-12.11842591
GAOT_717320292,13-11-2012,"79 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,79,,,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89681607,-12.11842591
GAOT_717320309,13-11-2012,"13 JALAN BUNGA MAWAR, HOME ISLAND OT 6799",,,,,,,13,,,JALAN BUNGA MAWAR,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89497356,-12.11666858
GAOT_717320310,13-11-2012,"14 JALAN BUNGA MAWAR, HOME ISLAND OT 6799",,,,,,,14,,,JALAN BUNGA MAWAR,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89497356,-12.11666858
GAOT_717320318,13-11-2012,"22 JALAN BUNGA MAWAR, HOME ISLAND OT 6799",,,,,,,22,,,JALAN BUNGA MAWAR,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89497356,-12.11666858
GAOT_717320337,13-11-2012,"81 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,81,,,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89726981,-12.11685628
GAOT_717320341,13-11-2012,"93 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,93,,,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,,90000180000,PRINCIPAL,,,,STREET LOCALITY,96.89726981,-12.11685628
GAOT_717320866,13-11-2012,"1 QANTAS CL, WEST ISLAND OT 6799",,,,,,,1,,,QANTAS,CLOSE,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,STREET LOCALITY,96.83225533,-12.19297045
GAOT_717320870,13-11-2012,"3 QANTAS CL, WEST ISLAND OT 6799",,,,,,,3,,,QANTAS,CLOSE,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,STREET LOCALITY,96.83225533,-12.19297045
GAOT_717320874,13-11-2012,"7 QANTAS CL, WEST ISLAND OT 6799",,,,,,,7,,,QANTAS,CLOSE,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,STREET LOCALITY,96.83225533,-12.19297045
GAOT_717320876,13-11-2012,"213 RAMSAY PL, JERVIS BAY OT 2540",,,,,,,213,,,RAMSAY,PLACE,,JERVIS BAY,OT,2540,,90000030000,PRINCIPAL,,,,LOCALITY,150.69612068,-35.14907948
GAOT_717321099,13-11-2012,"54 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,54,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,,90000091000,PRINCIPAL,,,,STREET LOCALITY,150.70585815,-35.13609535
GAOT_717321105,13-11-2012,"69 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,69,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/126,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70520189,-35.13259842
GAOT_717321112,13-11-2012,"76 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,76,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/133,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70674053,-35.13338934
GAOT_717321113,13-11-2012,"78 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,78,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/135,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70682297,-35.13375627
GAOT_717321115,13-11-2012,"80 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,80,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/137,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70679669,-35.13414462
GAOT_717321116,13-11-2012,"81 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,81,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/138,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70675097,-35.13434415
GAOT_717321125,13-11-2012,"12 WILLIAM KEELING CR, WEST ISLAND OT 6799",,,,,,,12,,,WILLIAM KEELING,CRESCENT,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,STREET LOCALITY,96.83058847,-12.19108625
GAOT_717321129,13-11-2012,"16 WILLIAM KEELING CR, WEST ISLAND OT 6799",,,,,,,16,,,WILLIAM KEELING,CRESCENT,,WEST ISLAND,OT,6799,,90000570000,PRINCIPAL,,,,STREET LOCALITY,96.83058847,-12.19108625
GAOT_717321154,13-02-2021,"6 ARENGA CL, CHRISTMAS ISLAND OT 6798",,,,,,,6,,,ARENGA,CLOSE,,CHRISTMAS ISLAND,OT,6798,P194782/529,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68138878,-10.42142774
GAOT_717321161,12-05-2020,"7 CLUB RD, CHRISTMAS ISLAND OT 6798",,,,,,,7,,,CLUB,ROAD,,CHRISTMAS ISLAND,OT,6798,P042349/574,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67401063,-10.42619001
GAOT_717321178,12-05-2020,"11 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,11,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P041816/641,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67280008,-10.42234595
GAOT_717321184,12-05-2020,"1 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,1,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P044674/3042,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67282918,-10.42352305
GAOT_717321194,12-05-2020,"39B GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,39B,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P035144/1049,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67403224,-10.41842441
GAOT_717321199,12-05-2020,"42-56 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,42,56,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P026420/560,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67489885,-10.41809278
GAOT_717321217,12-05-2020,"66 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,66,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218131/194,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67523933,-10.41621873
GAOT_717321219,12-05-2020,"69 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,69,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218124/171,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.6760963,-10.41529682
GAOT_717321229,12-05-2020,"87 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,87,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P040589/1055,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.67863227,-10.41624212
GAOT_717321230,12-05-2020,"89 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,89,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P040589/1056,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.6787805,-10.41630338
GAOT_717321234,12-05-2020,"97 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,97,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218121/149,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.67988869,-10.41669982
GAOT_717321236,12-05-2020,"9 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,9,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218166/271,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67283932,-10.42256149
GAOT_717321244,12-05-2020,"8 GUANO CT, CHRISTMAS ISLAND OT 6798",,,,,,,8,,,GUANO,COURT,,CHRISTMAS ISLAND,OT,6798,P218534/351,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67598831,-10.4223938
GAOT_717321261,10-11-2017,"17 JALAN KETAM MERAH, CHRISTMAS ISLAND OT 6798",,,,,,,17,,,JALAN KETAM MERAH,,,CHRISTMAS ISLAND,OT,6798,P191298/320,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.6731798,-10.4321965
GAOT_717321276,13-02-2021,"BLOCK 410 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,BLOCK 410,,,,,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717321298,10-11-2017,"4 JALAN PERAK, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,JALAN PERAK,,,CHRISTMAS ISLAND,OT,6798,P218117/137,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67837974,-10.42215162
GAOT_717321304,13-02-2021,"2 KONG WAI LOH LANE, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,KONG WAI LOH,LANE,,CHRISTMAS ISLAND,OT,6798,P218346/304,90000123000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68000634,-10.4254291
GAOT_717321305,10-11-2017,"11 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,11,,,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,P218105/43,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67257484,-10.43204926
GAOT_717321309,10-11-2017,"19 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,19,,,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,P218105/27,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67141482,-10.43267637
GAOT_717321321,10-11-2017,"7 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,7,,,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,P218163/262,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67313945,-10.43176598
GAOT_717321335,12-05-2020,"25 LOWER POON SAAN DR, CHRISTMAS ISLAND OT 6798",,,,,,,25,,,LOWER POON SAAN,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218115/278,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67962415,-10.4220239
GAOT_717321342,12-05-2020,"32 LOWER POON SAAN DR, CHRISTMAS ISLAND OT 6798",,,,,,,32,,,LOWER POON SAAN,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218114/89,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67793162,-10.42379947
GAOT_717321353,13-02-2021,"13 MURRAY RD, CHRISTMAS ISLAND OT 6798",,,,,,,13,,,MURRAY,ROAD,,CHRISTMAS ISLAND,OT,6798,P218346/309,90000123000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68000387,-10.42504914
GAOT_717321386,12-05-2020,"5 PAI CHIN LU, CHRISTMAS ISLAND OT 6798",,,,,,,5,,,PAI CHIN LU,,,CHRISTMAS ISLAND,OT,6798,P218117/125,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67776423,-10.42129007
GAOT_717321394,10-11-2017,"6 PAK KAM LOH, CHRISTMAS ISLAND OT 6798",,,,,,,6,,,PAK KAM LOH,,,CHRISTMAS ISLAND,OT,6798,P218117/128,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67775567,-10.42186439
GAOT_717321396,10-11-2017,"8 PAK KAM LOH, CHRISTMAS ISLAND OT 6798",,,,,,,8,,,PAK KAM LOH,,,CHRISTMAS ISLAND,OT,6798,P218117/129,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67761572,-10.42210971
GAOT_717321407,19-09-2024,"18 PLANT HILL RD, CHRISTMAS ISLAND OT 6798",,,,,,,18,,,PLANT HILL,ROAD,,CHRISTMAS ISLAND,OT,6798,P035135/19,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68194289,-10.4256845
GAOT_717321411,12-05-2020,"4 PLANT HILL RD, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,PLANT HILL,ROAD,,CHRISTMAS ISLAND,OT,6798,P035135/23,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68100911,-10.42616384
GAOT_717321433,13-02-2021,"BLOCK 503 UNIT 7 LEVEL 1 38 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,BLOCK 503,UNIT,7,LEVEL,1.0,38,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,PRINCIPAL,,SECONDARY,GAOT_717319980,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_717321443,12-05-2020,"29 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,29,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,D100580/1011,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67814099,-10.42452163
GAOT_717321447,13-02-2021,"34 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,34,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/295,90000122000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68173847,-10.42280348
GAOT_717321460,12-05-2022,"59 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,59,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P039515/1063,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68161938,-10.42212667
GAOT_717321461,12-05-2020,"5 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,5,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218165/270,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.67885454,-10.42504366
GAOT_717321468,12-05-2020,"2 ROCKY POINT CR, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,ROCKY POINT,CRESCENT,,CHRISTMAS ISLAND,OT,6798,P218648/455,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.67582718,-10.41512454
GAOT_717321479,10-11-2017,"5 SAN CHYE LOH, CHRISTMAS ISLAND OT 6798",,,,,,,5,,,SAN CHYE LOH,,,CHRISTMAS ISLAND,OT,6798,P194969/546,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.67903328,-10.42544036
GAOT_717321484,12-05-2020,"14 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,14,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218168/275,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67819656,-10.42019996
GAOT_717321498,12-05-2020,"31 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,31,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/360,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67634145,-10.42310051
GAOT_717321500,12-05-2020,"33 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,33,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/361,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67621319,-10.42320855
GAOT_717321501,12-05-2020,"34 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,34,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/357,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67577401,-10.42292176
GAOT_717321512,12-05-2020,"46 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,46,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/343,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67606021,-10.42168061
GAOT_717321517,12-05-2020,"57 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,57,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/339,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67571597,-10.42123642
GAOT_717321531,12-05-2020,"6 SIN SANG RD, CHRISTMAS ISLAND OT 6798",,,,,,,6,,,SIN SANG,ROAD,,CHRISTMAS ISLAND,OT,6798,P218104/10,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66925861,-10.43397986
GAOT_717321532,12-05-2020,"9 SIN SANG RD, CHRISTMAS ISLAND OT 6798",,,,,,,9,,,SIN SANG,ROAD,,CHRISTMAS ISLAND,OT,6798,P218104/22,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66856303,-10.43491153
GAOT_717321536,12-05-2020,"3 SUNSET PL, CHRISTMAS ISLAND OT 6798",,,,,,,3,,,SUNSET,PLACE,,CHRISTMAS ISLAND,OT,6798,P218117/115,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67631472,-10.42191318
GAOT_717321559,12-05-2020,"51 TAMAN SWEETLAND CCT, CHRISTMAS ISLAND OT 6798",,,,,,,51,,,TAMAN SWEETLAND,CIRCUIT,,CHRISTMAS ISLAND,OT,6798,P038056/1043,90000123000,PRINCIPAL,,,,PROPERTY CENTROID,105.68451366,-10.42246745
GAOT_717321564,12-05-2020,"1 TONG CHEE RD, CHRISTMAS ISLAND OT 6798",,,,,,,1,,,TONG CHEE,ROAD,,CHRISTMAS ISLAND,OT,6798,P026701/569,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67320369,-10.42594195
GAOT_717321579,12-05-2020,"4 TUTOR CL, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,TUTOR,CLOSE,,CHRISTMAS ISLAND,OT,6798,P218104/25,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66970028,-10.43344718
GAOT_717321582,13-11-2012,"87 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,87,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/148,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70690793,-35.13296976
GAOT_717321586,13-11-2012,"91 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,91,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/144,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70728917,-35.13387714
GAOT_717321587,13-11-2012,"92 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,92,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/143,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70728809,-35.1340935
GAOT_717321590,13-11-2012,"31 BENSON RD, JERVIS BAY OT 2540",,,,,,,31,,,BENSON,ROAD,,JERVIS BAY,OT,2540,,90000010000,PRINCIPAL,,,,STREET LOCALITY,150.70706141,-35.1308552
GAOT_717321594,13-11-2012,"29 TOP RD, JERVIS BAY OT 2540",,,,,,,29,,,TOP,ROAD,,JERVIS BAY,OT,2540,,90000030000,PRINCIPAL,,,,LOCALITY,150.69612068,-35.14907948
GAOT_718018388,13-02-2021,"LOT 162 AIR FORCE RD, WEST ISLAND OT 6799",,,,,,,,,162,AIR FORCE,ROAD,,WEST ISLAND,OT,6799,P218313/162,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.83315031,-12.1934368
GAOT_718018389,13-02-2021,"LOT 164 AIR FORCE RD, WEST ISLAND OT 6799",,,,,,,,,164,AIR FORCE,ROAD,,WEST ISLAND,OT,6799,P218313/164,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.83322513,-12.19364307
GAOT_718018394,12-05-2020,"18 BUFFETT CL, WEST ISLAND OT 6799",,,,,,,18,,,BUFFETT,CLOSE,,WEST ISLAND,OT,6799,P044688/3005,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82634648,-12.18454601
GAOT_718018412,12-05-2020,"31 JALAN PANTAI, HOME ISLAND OT 6799",,,,,,,31,,,JALAN PANTAI,,,HOME ISLAND,OT,6799,P027660/1001,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.8943189,-12.11950027
