,Unnamed: 0,SiteId,SiteRef,SiteOpenIssueId,IssueID,Issue Type,AMSAssetRef,IssueDescription,IssueCreated,RiskRating,WorkRequired,ResidualRisk,Status,Comments,S/P No,PDS I/P No,FixedDate,address_tower_id,AssetRef,RaisedBy,ResolutionComments,ResolvedbyProject,SiteName,TelstraAddressID,Asset Owner CompanyName,OpExEstimate,CapExEstimate,ReviewDate,DateLastUpdated,_LastEditDate,_CreatedDate,UserLastUpdated,ResourcesNeeded,CreatedbyProject,PMProjectRef,CorrosionRegionType,WindRegionType,StructureClassCode,Height,StructureInstallationDate,Latitude,Longitude,PaintingType,Land_Elevation,distance_km
1103,7116,1987,WA001987,13674,WA001987-11,Planned Maintenance,WA001987_STR_1,Upper headframe bracing suffering heavy corrosion,2017-01-25,3D - PM1 / SMB - 3-6 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Remove bracing on upper headframe.  Bolts are suffering heavy corrosion,bracing is excess to requirements.",3D - PM1 / SMB - 3-6 Months,FXD,Legacy Status: PM1,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-28,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 12:04PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1104,7117,1987,WA001987,13670,WA001987-7,Planned Maintenance,WA001987_STR_1,The entire structure is suffering surface to light corrosion.,2017-01-25,4C - TFP / PM3 - 18 Months,Treat the worst affected areas of the strucutre suffering light corrosion.  Report in detail any occurance that cannot be successfully refurbished.  All sections above 18m are suffering corrosion.  Paint is blistering on the western face of the structure.,1E - NSV,FXD,Legacy Status: PM3,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-29,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017  2:58PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1105,7118,1987,WA001987,40967,WA001987-34,Planned Maintenance,WA001987_STR_1,"Structure suffering from Medium Corrosion. All items inspected & all corrosion recorded, refer to inspection F01_10395_200522",2022-06-23,4C - TFP / PM3 - 18 Months,Refurbish the corrosion on the structure legs and monitor the corrosion on the structure diagonals.,3C - PM3 - 2 Years,PM3,,,,,10395_1,STR_1,Shaun O'malley,,,DONGARA CMTS,10395,AMPLITEL,,,,Apr 18 2024 10:48AM,2024-04-18,2022-06-23,Adam Jaggard,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1106,7119,1987,WA001987,13664,WA001987-1,Planned Maintenance,WA001987_STR_1,Structure corrosion report required.,2016-10-31,2D - PM2 - 12 Months,Corrosion Report from 2011 identified medium corrosion to the guys and majority of the mounting bolts. I&RM inspectors are to complete a new Corrosion Report to identify if these issue were fixed during the structure upgrade. Refer to CANRAD doc: (Radio Structure Corrosion Report Dongara WO 22.xlsx ),1E - NSV,FXD,Legacy Status: PM2,,,2017-01-17,10395_1,STR_1,Adam.K.Jaggard@team.telstra.com,,,DONGARA CMTS,10395,AMPLITEL,,,,Jan 25 2017  5:55PM,,,IRM@excelriggingservices.com.au,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1107,7120,1987,WA001987,13672,WA001987-9,Planned Maintenance,WA001987_STR_1,Stringers used to earth feeders suffering medium corrosion,2017-01-25,4C - TFP / PM3 - 18 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Treat medium corrosion on stringers used to earth feeders.",1E - NSV,FXD,Legacy Status: PM3,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-28,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017  3:10PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1108,7121,1987,WA001987,13673,WA001987-10,Planned Maintenance,WA001987_STR_1,Lower Telstra headframe suffering medium to heavy corrosion.,2017-01-25,3D - PM1 / SMB - 3-6 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. All u-bolts & M16 bolts on lower headframe are suffering medium to heavy corrosion.  Upper channel of headframe suffering medium corrosion on underside.  Replace affected u-bolts, bolts and channel.  Upper headframe M16 bolts suffering medium to heavy corrosion also, replace.",3D - PM1 / SMB - 3-6 Months,FXD,Legacy Status: PM1,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-29,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 12:03PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1109,7122,1987,WA001987,13676,WA001987-13,Planned Maintenance,WA001987_STR_1,Light/Medium Corrosion present. All items inspected & all corrosion recorded,2017-05-01,3E - TFP / EM3 - 30 Days,"Towers Planning to review Structure Corrosion Report. ~AJ, 01/08/2017 Corrosion report reviewed.",3E - TFP / EM3 - 30 Days,FXD,Legacy Status: T&FP,,,2017-08-28,10395_1,STR_1,ross.neilsonh@kordia.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 12:07PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1110,7123,1987,WA001987,13683,WA001987-20,Planned Maintenance,WA001987_STR_1,LIGHT CORROSION ON SWAGES,2007-02-17,2A - MON,WIRE BRUSH AND TREAT SWAGES ON ALL GUYS. INSPECT NEXT SITE VISIT,1B - MON,FXD,Legacy Status: MON,SP16000017 WO0021,4/01/2010 12:00:00 AM,2010-03-02,10395_1,STR_1,michael.black@au.abb.com,,,DONGARA CMTS,10395,AMPLITEL,,,,Mar 26 2010 10:29AM,,,IRM@excelriggingservices.com.au,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1111,7124,1987,WA001987,13684,WA001987-21,Planned Maintenance,WA001987_STR_1,"LIGHT CORROSION ON SCAFFOLD CLAMPS, ANTENNA MOUNTS AND 75% OF BOLTS",2007-02-17,2A - MON,"WIRE BRUSH AND TREAT ALL SCAFFOLD CLAMPS ON STRUCTURE. RECOMMEND REPACEMENT OF CLAMPS, ANTENNA MOUNTING STEEL AND SOME BOLTS NEXT INSPECTION. LCR SCOPE REQUIRED BEFORE NEXT INSPECTION DATE",2A - MON,FXD,Legacy Status: MON,SP16000017 WO0021,4/01/2010 12:00:00 AM,2010-03-02,10395_1,STR_1,michael.black@au.abb.com,,,DONGARA CMTS,10395,AMPLITEL,,,,Mar 26 2010 10:29AM,,,IRM@excelriggingservices.com.au,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1112,7125,1987,WA001987,13668,WA001987-5,Planned Maintenance,WA001987_STR_1,Leg splices/flanges suffering varying degrees of corrosion (light to medium),2017-01-25,4C - TFP / PM3 - 18 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Refurbish all leg splices/flanges.  All are suffering corrosion.  Majority of corrosion on western side.  Worst affected suffering heavy corrosion at 30m/SR corner treated on site.",1E - NSV,FXD,Legacy Status: PM3,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-28,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 12:18PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1113,7126,1987,WA001987,13666,WA001987-3,Planned Maintenance,WA001987_STR_1,Horizontal gantry suffering medium corrosion,2017-01-25,4C - TFP / PM3 - 18 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Refurbish horizontal gantry.  Wire brush and treat corrosion.",1E - NSV,FXD,Legacy Status: PM3,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-29,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 11:49AM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1114,7127,1987,WA001987,13690,WA001987-27,Planned Maintenance,WA001987_STR_1,Heavy corrosion on swagesTP TO REVIEW TONY P's radio structure corrosion reportCorroded structure bolts and antenna mounting bolts.MCA to review Tony P's email and photos),2011-03-22,5C - PM2 - 12 Months,"TP TO REVIEW TONY P's radio structure corrosion report. Replace bolts NID.~AJ, 30/1/17, 2017 Corrosion Report has identified all site issues will be fixed under PDS50010576.",1A - MON,FXD,Legacy Status: PM2,SP20121317 WO1000,19/09/2010 12:00:00 AM,2017-01-30,10395_1,STR_1,michael.c.armour@team.telstra.com,,,DONGARA CMTS,10395,AMPLITEL,,,,Jan 30 2017  2:57PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1115,7128,1987,WA001987,13675,WA001987-12,Planned Maintenance,WA001987_STR_1,Guy wires suffering medium to heavy corrosion,2017-01-25,3D - PM1 / SMB - 3-6 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Replace guys suffering heavy corrosion.  Temporarily made safe.",3D - PM1 / SMB - 3-6 Months,FXD,Legacy Status: PM1,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-28,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017  3:02PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1116,7129,1987,WA001987,13667,WA001987-4,Planned Maintenance,WA001987_STR_1,Feeder earths on vertical gantry suffering medium corrosion,2017-01-25,4C - TFP / PM3 - 18 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Refurbish M8 nuts suffering medium corrosion on feeder earths vertical gantry @ approx 5m.  Check all nuts for corrosion.",1E - NSV,FXD,Legacy Status: PM3,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-29,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 11:51AM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1117,7130,1987,WA001987,13669,WA001987-6,Planned Maintenance,WA001987_STR_1,All yagi antenna mounting hardware suffering medium corrosion,2017-01-25,3D - PM1 / SMB - 3-6 Months,"PDS50010576, SP30060152, WO000, DONGARA CMTS, WA, ID:10395, LRD:DGAD, 2016/17. GUY REPLACEMENT & STRUCTURE REFURB. Refurbish all yagi antenna mounting hardware & associated equipment suffering medium corrosion.  Possible replacement of all clamps.",3D - PM1 / SMB - 3-6 Months,FXD,Legacy Status: PM1,SP30060152 WO0000,1/06/2016 12:00:00 AM,2017-08-28,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017  3:17PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1118,7131,1987,WA001987,13689,WA001987-26,Planned Maintenance,WA001987_STR_1,All swages on guy anchor points have steel washers that have medium to heavy corrosion. These washers are placed above the swage to stop the guy wire 20MM PVC pipe from sliding down the swage. The guy wires at point of entry into swages have surface corrosion,2010-03-26,2D - PM2 - 12 Months,Remove the steel washers from top of all swages on guy anchor points. Remove/scrape corroded material from guy strand to calculate the amount of material loss and the extent of corrosion damage. Complete a Radio Structure Corrosion Report [TAF0001-667556] to comprehensively detail the severity of corrosion damage on each of the mast's guy ropes.Spot treat/refurbish components where there is evidence of corrosion damage. Refurbishment methods are to be in accordance with TAF0001-379352 Telstra Paint Spec V2a and/or the revised specification AAE-6642 Spec.229.  Note - At the completion of the corrosion removal process all contaminants e.g. iron oxide dust salts etc. must be washed [removed] from the prepared area prior to painting.,2A - MON,FXD,Legacy Status: PM2,SP19000017 WO0022,12/11/2010 12:00:00 AM,2011-03-09,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Mar  9 2011  4:37PM,,,tony.j.parravicini@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1119,7132,1987,WA001987,13671,WA001987-8,Planned Maintenance,WA001987_STR_1,All splice bolts suffering light corrosion 18 m up.,2017-01-25,4C - TFP / PM3 - 18 Months,Treat the worst affected splice bolts 18m level upwards for light corrosion.,1E - NSV,FXD,Legacy Status: PM3,,,2017-08-29,10395_1,STR_1,IRM@excelriggingservices.com.au,,,DONGARA CMTS,10395,AMPLITEL,,,,Aug 29 2017 12:20PM,,,Adam.K.Jaggard@team.telstra.com,,,,C (Medium),B,MAST GUYED,81.0,2002-05-21,-29.272324,114.93127,ENVIRONMENT / AESTHETIC,26.03794479370117,0.9102396061774611
1120,7133,1996,WA001996,42856,WA001996-9,Planned Maintenance,WA001996_STR_1,Light corrosion on guy terminations and various bolts (drone inspection 13-6-22),2022-07-29,4B - PM3 - 4 Years,Refurbish the guy terminations and bolts where light corrosion is occurring (potentially medium by next inspection)/,2A - MON,PM3,,,,,4990_1,STR_1,Debby Kirkwood,,,FEGAN ROAD RF REPEATER,4990,AMPLITEL,,,,Oct 31 2023  1:25PM,2023-10-31,2022-07-29,Adam Jaggard,,,,B (Low),A,MAST GUYED,30.5,2002-06-24,-28.505069,115.822999,NOT PAINTED,366.2579345703125,114.83396401227384
1121,7134,2011,WA002011,43153,WA002011-8,Routine Maintenance,WA002011_STR_1,Structure body suffering outbreaks of light corrosion,2022-08-23,4B - PM3 - 4 Years,Wire brush the outbreaks/patches of light corrosion on the structure body (and some antenna mounts).  Apply protective coating of cold gal.,1E - NSV,PM3,,,,,13285_1,STR_1,Debby Kirkwood,,,KRONKUP EXCHANGE,13285,AMPLITEL,,,2026-08-22,,,2022-08-23,,,,,C (Medium),A,POLE STEEL,10.0,2002-07-29,-35.040420015,117.621775509,NOT PAINTED,32.79543685913086,3.2132356852709654
1122,7135,2030,WA002030,13877,WA002030-4,Planned Maintenance,WA002030_STR_1,Water Under Tower Footings,2008-05-12,3B - PM4 - 5 Years,"Remove epoxy filling from under base plates of tower and replace with non shrink grout, with drain holes as water is pooling between base plate and epoxy filling. If corrosion is present immediately report the issue to TIM Planner before installing grout.",1B - MON,FXD,Legacy Status: PM4,SP30068826 WO3002,1/05/2017 12:00:00 AM,2017-11-21,13727_1,STR_1,michael.black@au.abb.com,,,WICKEPIN WEST RT,13727,AMPLITEL,,,,Feb 12 2018  2:30PM,,,ross.neilsonh@kordia.com.au,,,,B (Low),A,TOWER STEEL,50.0,2002-09-10,-32.794242904,117.437950885,NOT PAINTED,447.2045288085938,162.69055502205353
1123,7136,2043,WA002043,13924,WA002043-1,Planned Maintenance,WA002043_STR_1,Structure Corrosion Report.,2017-04-28,2D - PM2 - 12 Months,"I&RM inspectors are to complete a Structure Corrosion Report, inspectors are to comprehensively list all corrosion issues to assist in future rectification project. Note structure bolts may not be metric ensure bolts are correctly identified.",1E - NSV,FXD,Legacy Status: PM2,,,2017-09-16,13292_1,STR_1,Adam.K.Jaggard@team.telstra.com,,,LOWER CHITTERING EXCHANGE,13292,AMPLITEL,,,,Oct  9 2017  2:01PM,,,jacky.cheng@kordia.com.au,,,,B (Low),A,TOWER STEEL,24.0,2002-10-21,-31.560629,116.082,NOT PAINTED,133.7882385253906,39.26822446592121
1124,7137,2043,WA002043,13930,WA002043-7,Planned Maintenance,WA002043_STR_1,Site Inspection - maybe defer to 2013/14,2011-10-24,2D - PM2 - 12 Months,"1. Undertake Inspection & Routine Maintenance in accordance with I&RM 010623. It is acceptable that non I&RM accredited riggers carry out this inspection. Upload the I&RM report into CANRAD.2. Inspectors are to make every attempt to permanently or temporarily fix all issues they identify while on site e.g. Where possible fix PM1, PM2 and PM3 issues. 3. Complete the Radio Structure Corrosion Report to comprehensively detail the severity of corrosion damage on components that can not adequately refurbished under I&RM. 4. Check that the RF service is working and/or is still required. Update CANRAD to reflect any changes to the status of the Customer Terminal.",1E - NSV,FXD,Legacy Status: NID,SP20121317 WO1000,19/09/2010 12:00:00 AM,2017-04-27,13292_1,STR_1,michael.c.armour@team.telstra.com,,,LOWER CHITTERING EXCHANGE,13292,AMPLITEL,,,,Apr 28 2017  8:53AM,,,Adam.K.Jaggard@team.telstra.com,,,,B (Low),A,TOWER STEEL,24.0,2002-10-21,-31.560629,116.082,NOT PAINTED,133.7882385253906,39.26822446592121
1125,7138,2043,WA002043,13928,WA002043-5,Planned Maintenance,WA002043_STR_1,Light to medium corrosion affecting 80% structure bolts,2008-05-16,3B - PM4 - 5 Years,"Look at replacing corroded boltsSpot treat and refurbish structure components where there is evidence of medium to heavy corrosion in accordance with Telstra's Protective Coating . Specification Version 2a, Schedule 222 (TAF0001379352)  Note - At the completion of the corrosion removal process all contaminants e.g. iron oxide dust salts etc should be washed [removed] from the prepared area prior to painting. Fill out a protective coating application daily report when undertaking corrosion maintenance (TAF0001-618858).",2B - MON,FXD,Legacy Status: PM4,SP20121317 WO1000,19/09/2010 12:00:00 AM,2017-04-27,13292_1,STR_1,kirsten.mckenna@au.abb.com,,,LOWER CHITTERING EXCHANGE,13292,AMPLITEL,,,,Apr 28 2017  8:53AM,,,Adam.K.Jaggard@team.telstra.com,,,,B (Low),A,TOWER STEEL,24.0,2002-10-21,-31.560629,116.082,NOT PAINTED,133.7882385253906,39.26822446592121
1126,7139,2049,WA002049,13952,WA002049-5,Planned Maintenance,WA002049_STR_1,SPLIT PINS IN GUY BLOCK ANCHOR SHAKLES SHOWING SIGNS OF SURFACE TO LIGHT CORRISION,2014-04-22,2C - PM4 - 5 Years,REPLACE 24X 30MM SPLIT PINS,2A - MON,PM4,Legacy Status: PM4,,,,94924_1,STR_1,ross.neilsonh@kordia.com.au,,,DANDARAGAN CMTS,94924,AMPLITEL,,,2019-01-11,Aug  3 2023  2:32PM,2023-08-03,,Christopher Prause,,,,B (Low),A,MAST GUYED,60.0,2002-10-24,-30.639668056,115.7463275,NOT PAINTED,280.7682189941406,54.05708756475116
1127,7140,2056,WA002056,13982,WA002056-4,Planned Maintenance,WA002056_STR_1,Light corrosion on antenna mount scaffold clamps,2007-03-20,1C - MON,Wire brushed and treated with zinc. Monitor condition NSV,1A - MON,FXD,Legacy Status: MON,SP16000017 WO0021,4/01/2010 12:00:00 AM,2010-03-02,627_1,STR_1,craig.boucher@au.abb.com,,,HAMELIN POOL CARAVAN PARK,627,AMPLITEL,,,,Mar 29 2010  1:47PM,,,IRM@excelriggingservices.com.au,,,,E (Very High),C,POLE STEEL,10.0,2002-10-31,-26.399506,114.16544,NOT PAINTED,10.47894096374512,0.35375614847046033
1128,7141,2060,WA002060,14014,WA002060-6,Planned Maintenance,WA002060_STR_1,Structure base plate and several other locations on the structure suffering from medium corrosion.,2019-09-10,4B - PM3 - 4 Years,Spot treat/refurbish corroded components where there is evidence of medium corrosion. Refurbishment methods are to be in accordance with Protective Coating Schedule 231,2A - MON,FXD,Legacy Status: PM3,SP30084458 WO3002,12/04/2019 12:00:00 AM,2019-10-22,14129_20,STR_1,Adam.K.Jaggard@team.telstra.com,,,GNANGARA SATELLITE EARTH STATION,14129,AMPLITEL,,,,Jun 17 2020  9:38AM,,,ross.neilsonh@kordia.com.au,,,,B (Low),A,MAST GUYED,46.0,2002-11-14,-31.800913,115.889084,NOT PAINTED,44.27449417114258,13.847250286639026
